qid,raw_pred,pred,gold,em,energy_kWh,time (s)
735,"No, the World Bank is not affiliated with the United Nations.

### Instruction:
You will be given a definition of a task first, then some input of the task.
In this task, you are given a sentence in the English language and your task is to convert it into the Hindi language. In",false,true,0,0.0009716780378056736,2.054896593093872
736,,other,false,0,0.0009885026760809818,1.6699366569519043
737,,other,false,0,0.0010025133656483283,1.694950819015503
738,"No, the movie ""Iceman"" is not based on a true story.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تشمل",true,true,1,0.0010255884534890636,2.058344841003418
739,True,true,true,1,0.001028653929586076,0.5875809192657471
740,"Yes, there is always a way to win solitaire.

True",true,false,0,0.0010349907698162814,0.9234747886657715
741,True,true,true,1,0.0010385945388732625,0.564702033996582
742,"no

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El 15 de noviembre, el joven Orphan X, que se llama Aiden, fue llevado a un",false,true,0,0.0010605295956922576,2.056241989135742
743,True,true,true,1,0.001062847630108332,0.5688977241516113
744,"Yes, it is possible to be allergic to your own sweat.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كنت تريد �",true,true,1,0.0010836739357207082,2.0551958084106445
745,,other,true,0,0.001100533315925074,2.0542495250701904
746,,other,false,0,0.0011203786144485233,1.7921082973480225
747,"No, you do not have to put your name on a letter.",false,false,1,0.001132550986439313,0.8748793601989746
748,True,true,false,0,0.0011414949383561988,0.5618510246276855
749,"No, no one has ever been born with three testicles.",false,true,0,0.0011454604088202065,0.8261032104492188
750,True,true,true,1,0.0011474575641517114,0.5607452392578125
751,"No, there is no mercy rule in professional soccer.",false,true,0,0.001152459984946274,0.8080654144287109
752,,other,false,0,0.001176229804775335,2.031867504119873
753,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Farsi.

### Sentence:
El gobierno de la República estadounidense ha declarado que no está en conflicto con el g",false,true,0,0.0011954192779009077,2.0574872493743896
754,"False

### Explanation:
White Christmas is a song by American singer Bing Crosby, written by Irving Caesar. It was released in 1941 and became a hit, reaching the top of the charts. It is not a sequel to Holiday Inn, which is a movie released in 19",false,false,1,0.0012209269853271027,2.0568292140960693
755,True,true,true,1,0.001228207182728725,0.561955451965332
756,"Yes, you can get in trouble for stealing a street sign.

True",true,true,1,0.0012350732436977618,0.9196770191192627
757,,other,true,0,0.0012537835066671274,2.059342622756958
758,"No, North and South Korea do not speak the same language.

A:",false,false,1,0.0012656029506780079,0.9470677375793457
759,False,false,true,0,0.0012720922167335036,0.5612435340881348
760,"Yes, some of the original members of Lynyrd Skynyrd are still alive.

True",true,true,1,0.001283118078701149,1.0658934116363525
761,True,true,false,0,0.001285466433287565,0.5626916885375977
762,No.,false,false,1,0.001288105982650841,0.5851905345916748
763,"no

### Explanation:
Sampling error is the difference between a sample statistic and the corresponding population parameter. It is not the same as standard deviation, which is a measure of the variability or dispersion of a dataset.

### Question:
Is the standard deviation of a sample the same as the standard deviation",false,true,0,0.001309518627893066,2.056180953979492
764,True,true,true,1,0.0013164260189140811,0.5620954036712646
765,False,false,true,0,0.0013227053319281874,0.5610840320587158
766,True,true,true,1,0.0013274947735408026,0.5616939067840576
767,True,true,true,1,0.0013292370147564403,0.5713663101196289
768,True,true,true,1,8.738230276570917e-06,1.0773320198059082
769,"False

### Explanation:
The numbers on a roulette wheel do not add up to 666. The sum of the numbers on a standard roulette wheel is 666, but this is a result of the way the numbers are assigned, not because they are meant to add up to",false,true,0,3.075927995035406e-05,2.075315237045288
770,Payola is legal in Canada and the United States.,other,false,0,4.120715802948542e-05,0.7979576587677002
771,"Yes, you can die from a hot dog eating contest.

True",true,true,1,5.44308628708639e-05,0.8947641849517822
772,True,true,true,1,5.756395441677848e-05,0.5595798492431641
773,"Yes, there is a real Cheers bar in Boston.

A:",true,true,1,6.295953829162155e-05,0.9200291633605957
774,True,true,false,0,6.547496308057906e-05,0.560671329498291
775,(True),true,false,0,6.894435844906617e-05,0.6108520030975342
776,"No, pizza sauce and tomato sauce are not the same thing.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كنت تريد �",false,false,1,9.352401408082938e-05,2.0516951084136963
777,True,true,true,1,9.92710533132524e-05,0.5608198642730713
778,True,true,true,1,0.00010714358962297584,0.5600218772888184
779,"False.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الصحة أو الأمراض �",false,true,0,0.0001246981627203175,2.0522942543029785
780,"Yes, you can vote for president in Washington D.C.",true,true,1,0.00013100058201766135,0.8465635776519775
781,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El 15 de noviembre de 2018, el club de la liguilla de la Argentina, Boca Juniors,",false,true,0,0.00015701660720565124,2.0514183044433594
782,,other,false,0,0.0001740993627600881,1.95725679397583
783,True,true,false,0,0.0001774285888328479,0.5599062442779541
784,"Yes, there is a sequel to Oz the Great and Powerful.",true,false,0,0.00018439586224953207,0.8490540981292725
785,"False

### Explanation:
The Indiana Toll Road is a toll road in Indiana, USA. It is not located in the state of Indiana, but rather in Illinois.",false,true,0,0.00020110894890905664,1.3993034362792969
786,True,true,false,0,0.00020780994326862422,0.5590758323669434
787,"No, mini DV tapes are not the same as 8mm. Mini DV tapes are a type of digital video tape format used in camcorders and digital video recorders, while 8mm is a type of analog video tape format used in camcorders and video projectors.",false,false,1,0.00022613651415041375,1.9314556121826172
788,"Yes, there are going to be more Tinkerbell movies.

A:",true,true,1,0.00023352692064466658,0.9677755832672119
789,True,true,false,0,0.0002383520886640374,0.5831692218780518
790,"False

### Explanation:
The University of Chicago is not considered an Ivy League school. The Ivy League consists of eight private institutions in the Northeastern United States: Brown University, Columbia University, Cornell University, Dartmouth College, Harvard University, the University of Pennsylvania, Princeton University, and Yale University.",false,false,1,0.00025621402494205227,1.984311819076538
791,True,true,true,1,0.0002580164460956411,0.5599470138549805
792,"Yes, NY EZ Pass works in other states.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Portugese.

### Sentence:
El 15 de noviembre de 2018, el gobierno de",other,true,0,0.00027474023290285254,2.0559463500976562
793,True,true,true,1,0.00027910285202079125,0.5595226287841797
794,"No, driving laws vary from state to state.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El presidente de la República, Donald Trump, ha declarado que no quiere que",false,false,1,0.0003040402474533339,2.0553042888641357
795,"Tunisia has not been in the World Cup before.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into English.

### Sentence:
ولكن إنها تشمل الأرض",false,true,0,0.0003226864951406809,2.054208517074585
796,True,true,true,1,0.0003292961502035546,0.5591757297515869
797,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Farsi.

### Sentence:
El área de telefonía última es una red de telefonos que se utiliza para llamar a",false,false,1,0.00034909023490239575,2.052868604660034
798,,other,true,0,0.00037224206459151953,1.9804999828338623
799,"Yes, there is a part two to ""Avengers: Infinity War.""",true,true,1,0.0003810505036528626,0.9201798439025879
800,"Black widow and redback spiders are not the same.

True",true,false,0,0.0003858103592132249,0.8727140426635742
801,True,true,true,1,0.00038916108306752916,0.5608453750610352
802,"Yes, you can use vegetable oil as a carrier oil.",true,true,1,0.0003957330631693806,0.8237583637237549
803,"False

### Explanation:
Alex from 13 Reasons Why is a fictional character portrayed by Dylan Minnette. He is not a real person and does not appear in the movie Nerve.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into",false,true,0,0.0004224318866970871,2.0546183586120605
804,"No, you do not have to give your name to a police officer.",false,false,1,0.00042813744931984775,0.8953349590301514
805,"No, the Calvin cycle and dark reaction are not the same.

The Calvin cycle is a light-independent reaction that occurs in the chloroplasts of plant cells and is responsible for the fixation of carbon dioxide into organic compounds. Dark reaction, also known as the light-independent reaction, is a series of chemical reactions",false,true,0,0.00044898534883157034,2.0556678771972656
806,"Yes, a Straight Talk phone can work with Tracfone. Straight Talk is a prepaid carrier that offers affordable plans and services, including voice, text, and data. Tracfone is a prepaid carrier that offers a variety of plans and services, including voice, text, and data.",true,true,1,0.00046540778530236663,1.9842102527618408
807,True,true,false,0,0.0004687238277558589,0.5659682750701904
808,"Yes, they found both halves of the Titanic.",true,true,1,0.00047400612252854895,0.7787964344024658
809,"No, you do not have to tag up on an infield fly rule.",false,true,0,0.00048097479317670444,0.9238853454589844
810,True,true,true,1,0.00048472955767148374,0.5603256225585938
811,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El 15 de noviembre de 2017, se presentó la primera temporada de Once Upon a Time en Espa",false,true,0,0.0005072000438613954,2.0557656288146973
812,"Yes, it is possible to give birth to twins with different fathers.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الجمي",true,true,1,0.0005276389045726402,2.052830934524536
813,Yes,true,true,1,0.0005327182701660907,0.5622782707214355
814,"No, Sprite does not have lemon and lime in it.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كنت تريد �",false,true,0,0.0005527734887335852,2.053494691848755
815,"No, the spinal cord and vertebral column are not the same length.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الصحة",false,false,1,0.0005757782384859337,2.057008981704712
816,"Yes, there are post-credit scenes in Deadpool 2.",true,false,0,0.0005886812921389954,0.872969388961792
817,True,true,true,1,0.0005956220661370163,0.5600216388702393
818,False,false,true,0,0.0005979656892509145,0.5614259243011475
819,True,true,true,1,0.0006003464611172309,0.5630397796630859
820,True,true,true,1,0.0006030419092310626,0.5706350803375244
821,"Yes, there is a waterfall in Marble Falls, Texas.

True",true,true,1,0.0006083797284255382,0.9418637752532959
822,True,true,false,0,0.0006118131964120568,0.5598115921020508
823,"No, you cannot get a pearl from a muscle. Pearls are formed inside the shells of mollusks, such as oysters and mussels, and are created as a result of an irritant being trapped inside the shell. The mollusk then secretes a hard, calcium carbonate-based material called nacre to protect itself",false,true,0,0.0006372409172937067,2.0549323558807373
824,"No, the Waterloo and City Line does not run on a Sunday.",false,false,1,0.0006435101336895189,0.8784205913543701
825,"Yes, you can have one green eye and one blue eye.",true,true,1,0.0006487653272655876,0.8503086566925049
826,True,true,true,1,0.0006520676184522114,0.5623595714569092
827,"no

Is there more than one type of mono?",false,true,0,0.0006586771888776983,0.829416036605835
828,True,true,false,0,0.0006637846030925211,0.5628476142883301
829,,other,true,0,0.000682837251612364,2.0530121326446533
830,True,true,true,1,0.0006852607213864814,0.5692033767700195
831,"No, you cannot get to South America by car.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El presidente de la República, Enrique Peña Nieto, ha a",false,false,1,0.0007101435078615315,2.054379463195801
832,"Yes, bodies were found from the Edmund Fitzgerald.",true,false,0,0.0007161079715968313,0.7761774063110352
833,,other,true,0,0.0007339235245065887,1.9837431907653809
834,,other,true,0,0.000754188453018509,1.9345204830169678
835,True,true,true,1,0.0007568415842116434,0.562577486038208
836,"No, universal healthcare and socialized medicine are not the same thing.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الجمي",false,true,0,0.0007807987195828272,2.0532279014587402
837,"No, you cannot turn right on a red in Quebec.",false,true,0,0.0007919519759656746,0.8245329856872559
838,"False.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El presidente de la República, Donald Trump, ha declarado que no quiere que las fuerzas armadas est",false,false,1,0.000810466212046136,2.0582613945007324
839,,other,false,0,0.0008310604184752646,2.030991315841675
840,True,true,false,0,0.0008342613772438674,0.5606341361999512
841,True,true,true,1,0.0008373398112775517,0.5621929168701172
842,True,true,true,1,0.0008398831630814753,0.5625238418579102
843,"Bell and Telus do not use the same towers.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إن هذا الشراكة ي",false,true,0,0.0008634828984533218,2.0746347904205322
844,"No, you do not have to break in new car engines.",false,true,0,0.0008681299052415661,0.8516769409179688
845,True,true,true,1,0.0008698891998898667,0.5691015720367432
846,False.,false,true,0,0.0008731786200743334,0.5851540565490723
847,False,false,true,0,0.0008759238811885664,0.5614936351776123
848,"Yes, there is a series called ""The Vampire Diaries"" that is part of the Vampire Diaries series.

True",true,false,0,0.0008852395724629291,1.2741541862487793
849,"Yes, there are still WW1 veterans alive in 2018.

A:",true,false,0,0.0008933576059719969,1.017329216003418
850,True,true,false,0,0.000897760063149161,0.5604732036590576
851,"Yes, you can play Phase 10 with 7 players.

A:",true,false,0,0.0009082532264168329,0.9677872657775879
852,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Farsi.

### Sentence:
El 15 de noviembre de 2018, el juez de la corte, el juez de la cas",false,false,1,0.0009285687593496973,2.054532766342163
853,,other,false,0,0.0009474438381559938,1.788109302520752
854,"No, flight paths do not go over the North Pole.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إن هذا الشراكة �",false,true,0,0.0009683394598678666,2.0555551052093506
855,True,true,true,1,0.0009720470931765636,0.5619466304779053
856,True,true,false,0,0.000976782416556537,0.5624415874481201
857,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El doctor Doctor Doctor es un programa de televisión estadounidense que se desarrolló por el grupo de produccion",false,true,0,0.0010012381338880686,2.0532877445220947
858,"No

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Farsi.

### Sentence:
El 15 de noviembre, el equipo de la Federación estadounidense de golf, el United States Golf",false,false,1,0.001019165070689289,2.054741621017456
859,"Yes, there is a cable car in New York.

True",true,true,1,0.0010287011911727288,0.8791770935058594
860,"False

### Instruction:
You are given a trivia question and a set of possible answers. 
Based on the question, make decisions about the possible answers. 
Answer with ""a"", ""b"", ""c"", or ""d"".

### Question:
Is the following a factual statement?",false,false,1,0.0010498717726879503,2.055598735809326
861,True,true,false,0,0.001052646286905497,0.561725378036499
862,"No, the closer and major crimes are not the same.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الأجنا",false,false,1,0.0010768293421138761,2.0559146404266357
863,"Yes, you can open carry in the state of Ohio.",true,true,1,0.001079792432217477,0.8268437385559082
864,True,true,false,0,0.0010821848534108773,0.5613698959350586
865,True,true,true,1,0.0010851386997304357,0.5606410503387451
866,,other,false,0,0.001103511422346967,2.031717300415039
867,"Yes, Fruit Roll-Ups are made with real fruit.

A:",true,false,0,0.0011144661660062118,0.9450826644897461
868,,other,true,0,0.0011334610963317463,1.9582314491271973
869,"A Paladin in Dungeons & Dragons is a type of Cleric, and Clerics are not limited to being only Lawful Good. However, the Paladin class does have a strong alignment requirement, which is Lawful Good.",false,false,1,0.0011507425825215494,1.768488883972168
870,True,true,true,1,0.0011576161046491131,0.5867302417755127
871,True,true,false,0,0.0011639890854905793,0.5616044998168945
872,True,true,true,1,0.0011697484507768366,0.5622293949127197
873,True,true,false,0,0.0011769919324552058,0.5795242786407471
874,"Yes, there are still some thousand dollar bills in circulation.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إنها تجديد أحد",true,true,1,0.0011965046278335787,2.0702550411224365
875,"Yes, there is a sequel to the movie Fifty Shades of Grey.",true,true,1,0.001204614012890443,0.8958709239959717
876,"The Black Death, also known as the Plague, was a pandemic that occurred in the 14th century, primarily in Europe. It is believed to have started in the 1340s and lasted until the 1350s. The Black Death was caused by the bubonic plague,",false,false,1,0.0012261970443229275,2.0532357692718506
877,True,true,true,1,0.0012291023668428655,0.5631675720214844
878,"Yes, Cedar Point still has the Demon Drop.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كنت تريد أن",true,false,0,0.0012509086077871893,2.05496883392334
879,False,false,false,1,0.001258059072659725,0.5626683235168457
880,True,true,true,1,0.0012657642409989148,0.5625910758972168
881,"Yes, there are materials that contract with electricity.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الجميع ت�",true,true,1,0.001285154528007361,2.054786443710327
882,True,true,true,1,0.0012898439685165844,0.5612308979034424
883,"False

### Explanation:
The Wizard of Oz is a classic children's book written by L. Frank Baum, not a Disney production.",false,false,1,0.0013037109476491233,1.235276699066162
884,,other,false,0,0.0013213423437875627,2.0563313961029053
885,"Yes, the ride Harry Potter and the Forbidden Journey goes upside down.",true,false,0,0.0013281303956145323,0.8974721431732178
886,"Yes, there will be a new season of the Resident.",true,true,1,0.0013354427549920685,0.8484194278717041
887,True,true,false,0,0.0013412724633042185,0.5630025863647461
888,True,true,true,1,0.0013477331705694616,0.5635108947753906
889,"False

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Galician.

### Sentence:
ولكن إن كان الشرطة الأكثر تأثي",false,true,0,0.0013686700086988526,2.0552830696105957
890,True,true,false,0,0.0013722522361722153,0.5632419586181641
891,"False

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Galician.

### Sentence:
ولكن إنها تشمل الأفضل من الأفضل",false,false,1,0.0013933360112126703,2.05611252784729
892,"Lagos used to be the capital of Nigeria.

True",true,true,1,0.0014063587630181033,0.8482165336608887
893,"{
  ""is_answer_true"": true
}

A:",true,true,1,0.0014119705776372159,0.9231104850769043
894,False,false,false,1,0.0014145366474868095,0.563209056854248
895,"Yes, Naruto Ultimate Ninja Storm has a story mode.

### Instruction:
You are given a sentence in English. Your job is to translate the English sentence into Portugese.

### Sentence:
The first time I saw the movie, I was completely blown away by the story.",true,true,1,0.0014351005471732589,2.061891794204712
896,False,false,false,1,1.0717049649879917e-05,1.082101821899414
897,"Yes, you can vote as a permanent resident in Canada.

True",true,false,0,1.559048141170279e-05,0.9183461666107178
898,"Yes, there are several movies that have received a perfect score of 100 on Rotten Tomatoes.",true,true,1,2.3869872572798438e-05,1.0856585502624512
899,"False.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Galician.

### Sentence:
El 15 de junio de 2018, el gobierno de la República de España an",false,false,1,4.9992679712310245e-05,2.054501533508301
900,"It is not illegal to drive over a median.

True",true,true,1,5.6968289781841176e-05,0.847707986831665
901,True,true,true,1,5.955643928459993e-05,0.5602083206176758
902,"No, you cannot drive a US car into Canada.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إن كان الشرطة الأم",false,true,0,7.803683637553035e-05,2.050508737564087
903,"i-94 is a toll road in Michigan.

True",true,false,0,8.659771463376579e-05,0.8703985214233398
904,True,true,true,1,9.263114829271727e-05,0.5603046417236328
905,"No, Taylor is not back on the Bold and the Beautiful.",false,true,0,0.00010470981155464784,0.8478410243988037
906,"No, we cannot have more than 9 Supreme Court Justices.",false,false,1,0.00010787143591859882,0.8724689483642578
907,No.,false,false,1,0.00011125167583771481,0.5849652290344238
908,True,true,true,1,0.00011381702850239748,0.5600254535675049
909,Yes,true,true,1,0.00011644483020310533,0.5593607425689697
910,True,true,false,0,0.00011940688481603926,0.5692770481109619
911,True,true,true,1,0.0001229477908266016,0.5705761909484863
912,"No, there is no such thing as a ""porpoise spit"" in Australia.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Galician.

### Sentence:
El gato se hace un gato.

### Response",false,false,1,0.0001457176677371918,2.0743420124053955
913,"Stroke volume and ejection fraction are related but distinct physiological measures.

True",true,false,0,0.00015778075966582387,0.9429636001586914
914,"Yes, there is a water park at Ontario Place.",true,true,1,0.0001645054142843055,0.7990226745605469
915,No.,false,true,0,0.00016697862317344004,0.5831234455108643
916,"Yes, there is a self-defense law in Kentucky.

True",true,true,1,0.0001719910978882857,0.896324872970581
917,"A meme does not necessarily have to have a picture. Memes can be text-based, audio-based, or even video-based. The most common type of meme, however, is a visual meme, which typically includes a picture or image.",false,false,1,0.00018874916575225783,1.8339731693267822
918,"No, in rugby, you do not have to bounce the ball in the air.",false,true,0,0.000201406734995906,0.9423644542694092
919,True,true,true,1,0.0002074383432176879,0.5836606025695801
920,False,false,false,1,0.0002149029135737836,0.5602407455444336
921,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Farsi.

### Sentence:
El 15 de noviembre de 2017, el gobierno de los Estados Unidos anunció",false,true,0,0.00023233273743683216,2.0553505420684814
922,"Yes, there are.",true,true,1,0.0002363237146572403,0.6558325290679932
923,"No, panthers and mountain lions are not the same thing.

A:",false,true,0,0.00024550531418670565,0.9416921138763428
924,"False

### Explanation:
The United States is not the only country to use an electoral college system for presidential elections. Other countries, such as Germany, India, and Brazil, also use a similar system.",false,false,1,0.00026590283825381585,1.5689899921417236
925,False,false,false,1,0.0002743229379855871,0.562023401260376
926,"Yes, there are several animals that are self-aware.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كنت تريد أ",true,true,1,0.0002906929383944302,2.0522007942199707
927,False,false,true,0,0.000295174981907472,0.5596449375152588
928,True,true,true,1,0.00029987247202908814,0.5614709854125977
929,,other,true,0,0.0003260044230350118,1.909273386001587
930,"Yes, you can get a rash from using a hot tub.",true,true,1,0.0003310768196015567,0.8481509685516357
931,True,true,false,0,0.0003335396016590289,0.5594494342803955
932,True,true,false,0,0.00033590196705503576,0.5615243911743164
933,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Farsi.

### Sentence:
El 15 de noviembre de 2016, el joven de 16 años, que se l",false,true,0,0.0003572046893093765,2.0544934272766113
934,"No, we cannot have multiple foreign keys in a table.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Farsi.

### Sentence:
ولكن إذا كانت الجميع",false,true,0,0.0003720948308443766,2.0521488189697266
935,"No, there is no third series of 800 words.",false,true,0,0.0003784224858038699,0.8718962669372559
936,"False

### Explanation:
The American Health Care Act (AHCA) was a healthcare reform bill that was proposed by the Trump administration in 2017. However, it did not pass the Senate.",false,false,1,0.00039522712244718016,1.5950098037719727
937,True,true,false,0,0.0004016734243759479,0.5610764026641846
938,False,false,true,0,0.00040751860237855036,0.5592160224914551
939,,other,true,0,0.000426973567836761,2.0052645206451416
940,False,false,true,0,0.0004314480201669091,0.559906005859375
941,"Yes, Stefan turns off his humanity in Season 6.",true,true,1,0.00043927404102145633,0.8255438804626465
942,"False

### Explanation:
The book of Deuteronomy is not in the New Testament. It is a book in the Old Testament.",false,false,1,0.000454465401792755,1.18440580368042
943,"Greece and Rome were not around at the same time.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El águila azul es un pájaro más grande que el v",false,false,1,0.0004745676796974127,2.056241750717163
944,True,true,true,1,0.00047838804004075966,0.5601160526275635
945,True,true,true,1,0.0004831265446052476,0.5613343715667725
946,"It is generally not illegal to shoot in the air, but it can be dangerous and cause harm to others.",false,true,0,0.000493267527845155,1.0648794174194336
947,True,true,true,1,0.0004980310783581717,0.5620121955871582
948,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El 15 de noviembre de 2018, el joven de 18 años, que se llama",false,true,0,0.0005200455786405344,2.054722785949707
949,Yes,true,true,1,0.0005222671563029278,0.5595731735229492
950,"Yes, there is such a thing as a Lamborghini Hurricane.

True",true,true,1,0.0005289620757222147,0.9667885303497314
951,"No, Merrill Lynch and Bank of America are not the same.

A:",false,true,0,0.0005385764516270031,0.9677555561065674
952,"Monster Energy Drinks do not contain alcohol.

True",true,false,0,0.0005471674503919161,0.8514838218688965
953,True,true,false,0,0.0005530788998442031,0.5627248287200928
954,"False

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الجرحات الأخرى ت�",false,false,1,0.0005750266707123184,2.0564687252044678
955,"No, Glenn did not die in the Walking Dead Season 6.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El hombre que se encontraba en el camino estaba caminando con",false,false,1,0.0005967695167557689,2.0557096004486084
956,"Yes, it is possible to be allergic to meat.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كنت تريد أن",true,true,1,0.0006135918985124158,2.0608737468719482
957,True,true,true,1,0.0006165677577240207,0.5622119903564453
958,"Yes, they still have drive-in movies in America.

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Portugese.

### Sentence:
El 15 de noviembre de 2018, el juez de",other,true,0,0.0006438497891654862,2.0544774532318115
959,"False

Explanation: Daisy is not the director of Shield in the comics.",false,true,0,0.000650057877268086,0.9217610359191895
960,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El rey de los Reyes, el Rey Jesús, el Rey de los Reyes, el Rey de los Reyes, el Rey de los",true,true,1,0.0006710217232335484,2.055788516998291
961,"Yes, the Surface Pro 4 comes with Microsoft Office.",true,true,1,0.0006810146506294284,0.8261492252349854
962,Yes,true,false,0,0.0006880546511305588,0.5612406730651855
963,"No, do away goals do not count in the Europa League.

True",true,true,1,0.0006954680784249672,0.9203753471374512
964,"No, bicuspid and mitral valve are not the same thing.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الصد",false,true,0,0.0007140917023556435,2.0562806129455566
965,True,true,true,1,0.0007204553203328969,0.5623540878295898
966,True,true,true,1,0.0007273202030924572,0.5626237392425537
967,True,true,true,1,0.0007326133003085623,0.5620849132537842
968,Yes,true,true,1,0.000739108232428482,0.5701353549957275
969,True,true,true,1,0.0007465042102406429,0.5761208534240723
970,No.,false,true,0,0.000754097677440042,0.6018023490905762
971,No.,false,true,0,0.0007620248393056161,0.5919501781463623
972,True,true,false,0,0.0007684121944027519,0.5714695453643799
973,"Yes, there is going to be a season 3 of Daredevil.",true,true,1,0.0007771082711180593,0.9343404769897461
974,"Wholemeal flour and whole wheat flour are not the same thing.

True",true,true,1,0.0007825194391029512,0.919095516204834
975,"Yes, there was an all-girl baseball league.",true,true,1,0.0007880653421998509,0.8035480976104736
976,No,false,false,1,0.0007922062096924468,0.5613002777099609
977,"False

### Explanation:
In Canada, DUI (Driving Under the Influence) is a serious offense that can result in a criminal charge. However, it is not always an indictable offense. Depending on the circumstances, it may be a summary conviction offense, which is typically less serious.",false,true,0,0.0008167169497190062,2.004678726196289
978,True,true,true,1,0.000822993743742044,0.561028242111206
979,True,true,false,0,0.0008303868666546495,0.5611343383789062
980,"No, pyruvic acid and pyruvate are not the same thing.

### Instruction:
You are given a sentence in Arabic. Your job is to translate the Arabic sentence into Portugese.

### Sentence:
ولكن إذا كانت الج",false,false,1,0.0008468667491447431,2.0552401542663574
981,"No, Henry's Hard Soda does not contain alcohol.",false,true,0,0.000854598604297881,0.8239076137542725
982,"False

### Instruction:
You are given a sentence in Spanish. Your job is to translate the Spanish sentence into Hebrew.

### Sentence:
El 15 de noviembre, el 15 de noviembre, el 15 de noviembre.",false,true,0,0.0008736305492824797,2.05417799949646
