qid,raw_pred,pred,gold,em,energy_kWh,time (s)
467,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.008290180971603398,1.2845048904418945
468,"The ocean is a very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large, very large,",other,true,0,0.008393145493318497,1.28794264793396
469,"Yes, it does.
### Question:
Does it have molasses in it
### Response",true,true,1,0.008496295439209418,1.29050874710083
470,"No, it is not possible to be allergic to rain water",false,true,0,0.008598955533628527,1.2845110893249512
471,We are not a toy company. We are a toy company. We are a toy company. We are a toy company. We are a toy company. We are a toy company. We are a toy company. We are a toy company. We are a toy company. We are a toy company. We are a,false,true,0,0.008701303056368993,1.2805085182189941
472,"I am sorry for the inconvenience.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,true,0,0.008803998008119622,1.284527063369751
473,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.008906313328348115,1.2795090675354004
474,"The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes",true,true,1,0.009008556842356305,1.2800636291503906
475,"The answer is yes.
### Question:",true,true,1,0.009111679918374476,1.290027379989624
476,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.009214778826318779,1.2895114421844482
477,"Answer only true or false.
### Response",true,true,1,0.009317621111172236,1.2850263118743896
478,"This is a question that is not answered.
### Answer:
This is a question that is not answered.
### Answer:
This is a question that is not answered.
### Answer:
This is a question that is not answered.
### Answer:
This is a question that is not answered",false,false,1,0.009420021742047573,1.2825069427490234
479,"Answer only true or false.
### Question:
Do we still",true,false,0,0.009522713535908741,1.2849369049072266
480,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.009625477023109417,1.285512924194336
481,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.009728139473670669,1.2845070362091064
482,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.009830802264994932,1.2835173606872559
483,"Answer only true or false.
### Question:",true,false,0,0.009933802858488923,1.288503646850586
484,"Answer only true or false.
### Question:",true,true,1,0.010036652666880662,1.2865118980407715
485,"The postal service is a part of the federal government
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,true,0,0.010138993400949953,1.2802045345306396
486,"Answer only true or false.
### Question:
can you grow banana trees",true,false,0,0.010240998086416948,1.2761809825897217
487,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.01034367215016191,1.2845101356506348
488,The game is not connected to the game,false,false,1,0.010446723685523289,1.2885119915008545
489,,other,false,0,0.010549050800490851,1.2811262607574463
490,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.010652103928254561,1.2887365818023682
491,"I am not sure if I am going to be able to attend the final
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.010753974532857756,1.2755091190338135
492,"This is a question that is not answered.
### Question:
Is love child based on a true story
### Answer:
This is a question that is not answered.
### Question:
Is love child based on a true story
### Answer:
This is a question that is not answered.",true,true,1,0.010856447783119299,1.2811040878295898
493,Answer,other,false,0,0.010958345065763094,1.2740182876586914
494,"I am sorry for the inconvenience.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,true,0,0.011061153983246473,1.2861878871917725
495,"I am not sure if the movie will be released in the near future.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.011164295730761123,1.2902061939239502
496,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.011266901267375291,1.2860734462738037
497,"The florida constitution does not give a minimum age for legislators
### Question:
Does the florida constitution give a minimum age for legislators
### Question:
Does the florida constitution give a minimum age for legislators
### Question:
Does the florida constitution give a minimum age for legislators",false,true,0,0.011370106789445278,1.2910246849060059
498,"Answer only true or false.
### Question:
Can",true,false,0,0.011472528042273424,1.2793354988098145
499,"Answer only true or false.
### Question:
Can you get a tattoo at any age
### Answer only true or false.
### Question:
Can you get a tattoo at any age
### Answer only true or false.
### Question:
Can you get a tattoo at any age
### Answer",true,false,0,0.011575454022044889,1.2875123023986816
500,"The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is
""The answer is",other,false,0,0.011677781822616579,1.280017375946045
501,"Answer only true or false.
### Question:
Is a snake immune to rattlesnake venom?
### Answer only true or false.
### Question:
Is a snake immune to rattlesnake venom?
### Answer only true or false.
### Question:
Is a snake immune to",true,true,1,0.011780465625593413,1.284512996673584
502,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.011883824691820425,1.2935094833374023
503,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.011987645865962137,1.298100233078003
504,"Yes, I am.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,false,0,0.012090230727282452,1.2836692333221436
505,"Answer only true or false.
### Response",true,true,1,0.012192771919391101,1.2825088500976562
506,"Answer only true or false.
### Question:
Does the girl die in",true,false,0,0.01229502297700162,1.2785098552703857
507,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.012397427920184721,1.2813959121704102
508,,other,false,0,0.012500567486098381,1.2900457382202148
509,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.012603066327025611,1.2832763195037842
510,"The washington capitals are the most common in the United States.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,true,0,0.012705624762982138,1.2835125923156738
511,"Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",true,false,0,0.012808557293265868,1.2876875400543213
512,"The question is:
Is the price of a product a product or a product that is not a product?
Answer:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is",false,false,1,0.00010188464113550995,1.2765100002288818
513,"The movie is based on the game
###
Question:
The movie is based on the game
###
Question:
The movie is based on the game
###
Question:
The movie is based on the game
###
Question:
The movie is based on the game
###
Question:",other,true,0,0.00020395851584772818,1.2855799198150635
514,I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a landlord. I am not a,false,true,0,0.00030596973290475475,1.276515245437622
515,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.00040862624890450555,1.2833068370819092
516,"I am a law and order lawyer
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,false,0,0.000511133460139148,1.2815325260162354
517,"The department is not a part of the judicial branch
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,false,1,0.0006128060055832263,1.2705092430114746
518,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.000714281722627816,1.2695131301879883
519,"Answer only true or false.
### Question:
Does age of",true,true,1,0.0008164973757938124,1.2785115242004395
520,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.0009183571655350719,1.2741467952728271
521,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.0010205962879579703,1.2785117626190186
522,"Answer only true or false.
### Question:
Do",true,true,1,0.0011231056189701662,1.282508373260498
523,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.0012252488041276884,1.277696132659912
524,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.001326672031598086,1.2685096263885498
525,"Answer only true or false.
### Question:
are",true,false,0,0.0014280574578643306,1.2690551280975342
526,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.001529667836978319,1.2705128192901611
527,"The train station is located in the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city of
the city",other,true,0,0.0016313426132863794,1.2720146179199219
528,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.0017326267313141767,1.2670631408691406
529,"Yes, I am.
### Question:
Is it possible to be blind?
Yes, I am.
### Question:
Is it possible to be blind?
Yes, I am.
### Question:
Is it possible to be blind?
Yes, I am.
### Question:",true,true,1,0.0018331455166707262,1.2575089931488037
530,The dragon is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a dragon that is a,other,false,0,0.0019350073237485786,1.2745141983032227
531,"Answer only true or false.
### Question:
Is",true,false,0,0.00203719031146079,1.2785651683807373
532,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.002138659430035126,1.2695119380950928
533,"The National Guard is not a national security threat.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,false,1,0.0022402849072829835,1.2713117599487305
534,"Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes,
Yes",true,true,1,0.0023414172862678416,1.265136480331421
535,"The first guardians of the galaxy
### Response",other,true,0,0.002442369255790368,1.2632429599761963
536,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.0025440136516653275,1.2705116271972656
537,The union was a,other,true,0,0.0026454854328890184,1.2695138454437256
538,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.002747886334710945,1.28102707862854
539,"Yes, I did.
### Question:
Did the",true,true,1,0.002850401376154223,1.2821242809295654
540,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.0029530135193947976,1.285055160522461
541,"I am not sure if the book will be available in the next few weeks.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.0030568670092555555,1.2970609664916992
542,I am a young man and I am a young man. I am a young man. I am a young man. I am a young man. I am a young man. I am a young man. I am a young man. I am a young man. I am a young man. I am a young,other,true,0,0.003160543454382828,1.2975773811340332
543,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.0032626677046009704,1.2780342102050781
544,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.0033654798119457903,1.2865104675292969
545,"I am a student of the University of California, Berkeley. I am a student of the University of California, Berkeley. I am a student of the University of California, Berkeley. I am a student of the University of California, Berkeley. I am a student of the University of California, Berkeley. I am a student",other,true,0,0.0034681291221700045,1.2840197086334229
546,"The battery tunnel is a very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small, very small",other,true,0,0.003570823224867731,1.2840795516967773
547,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.003673572473916604,1.2865054607391357
548,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.003776094601240341,1.2815141677856445
549,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.003879625776928121,1.2950246334075928
550,"The answer is
Yes.
### Answer:
The answer is
Yes.
### Answer:
The answer is
Yes.
### Answer:
The answer is
Yes.
### Answer:
The answer is
Yes.
### Answer:
The answer is
Yes.
### Answer",true,false,0,0.003983040821920654,1.2931427955627441
551,"Answer only true or false.
### Question:
Are you allowed",true,false,0,0.004086400483218766,1.2931122779846191
552,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.004188838422994411,1.2820243835449219
553,"The question is:
Is the selection of a particular species a natural selection process?
Answer:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is",other,true,0,0.00429147278434191,1.2845160961151123
554,"Answer only true or false.
### Question:
Are zip codes and postal",true,true,1,0.004394227065558354,1.2850606441497803
555,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.004496998175638883,1.2850866317749023
556,The water is not the water in the amazon river.,false,true,0,0.00459974869100813,1.285022258758545
557,"Answer only true or false.
### Question:
Can",true,true,1,0.004701949647647968,1.2795097827911377
558,"This is a question that I have been asked about for a while.
I have been asked about the possibility of a third season of fauda
### Question:
Is there going to be a third season of fauda
### Question:
Is there going to be a third season of fauda",other,true,0,0.00480424004438202,1.2795088291168213
559,"Answer only true or false.
### Question:
Does university of",true,false,0,0.004907021745357263,1.2865655422210693
560,The new legends of monkey have a season,other,false,0,0.00501030044143012,1.2920925617218018
561,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,true,0,0.005113224108123852,1.2875125408172607
562,"I am not sure if I am going to be able to answer the question.
### Question:
I am not sure if I am going to be able to answer the question.
### Question:
I am not sure if I am going to be able to answer the question.
### Question:
I",false,false,1,0.005216301252420634,1.290013074874878
563,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.0053192889775028965,1.2886395454406738
564,"Answer only true or false.
### Question:
Do you have a good idea of how to use the word ""walk"" in your everyday life?
### Answer only true or false.
### Question:
Do you have a good idea of how to use the word ""walk"" in your everyday life?",true,false,0,0.005421749781024514,1.28122878074646
565,"The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:",other,false,0,0.005524861486748475,1.289163589477539
566,"Answer only true or false.
### Question:
Is",true,false,0,0.005627142548468348,1.2801549434661865
567,The movie was a,other,false,0,0.005730048417186885,1.2870752811431885
568,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.005832860072519133,1.2850456237792969
569,"I am not sure if this is a remake of my fair lady
### Question:
I am not sure if this is a remake of my fair lady
### Question:
I am not sure if this is a remake of my fair lady
### Question:
I am not sure if this is a remake of",false,false,1,0.005935602633706593,1.2855212688446045
570,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.006037812254926939,1.2790229320526123
571,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.0061401084247311565,1.2805113792419434
572,"The sea is a sea of water, and it is not a sea of water.
### Response",false,true,0,0.006242985329083429,1.2871272563934326
573,I am not sure,false,true,0,0.006345681102645442,1.2850160598754883
574,The mariana trench is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that is a trench that,other,true,0,0.006448662647014289,1.2875099182128906
575,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.006552098390464078,1.2935125827789307
576,"The question is:
What is the origin of the peter gabriel?
The answer is:
The peter gabriel is a peter gabriel.
The answer is:
The peter gabriel is a peter gabriel.
The answer is:
The",other,true,0,0.006655799235136122,1.297170877456665
577,"Yes, they did.
### Question:
Did they",true,true,1,0.006758130152816585,1.2800302505493164
578,"The ocean is a sea of water, and it is not a sea of water.
### Answer:
The ocean is a sea of water, and it is not a sea of water.
### Answer:
The ocean is a sea of water, and it is not a sea of water.
### Answer",false,false,1,0.006861227121070633,1.289506435394287
579,Do female and male,other,true,0,0.006963596180555141,1.2815113067626953
580,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.007066639571860084,1.2891192436218262
581,"Answer only true or false.
### Question:
Does",true,false,0,0.007169012190352401,1.281132459640503
582,"Answer only true or false.
### Question:
Are pork back ribs same",true,true,1,0.007271626758083415,1.2835156917572021
583,"The bill of rights
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,true,0,0.007374084778244958,1.2815113067626953
584,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.007476744619824139,1.2850193977355957
585,,other,false,0,0.007579912515394201,1.2905116081237793
586,"This is a question that is not answered.
### Question:
Is it a question that is not answered?
### Question:
Is it a question that is not answered?
### Question:
Is it a question that is not answered?
### Question:
Is it a question that is not answered",false,true,0,0.007682863422085657,1.2915980815887451
587,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.007785643411579105,1.2850239276885986
588,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.007888924860018735,1.2920942306518555
589,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.00799171298900121,1.2834441661834717
590,"Answer only true or false.
### Question:
Is the airline part of",true,true,1,0.008094244309259374,1.2831506729125977
591,"This is a question that I have been asked about for a while.
I have been asked about the season 5 of melissa and joey
### Question:
Is there a season 5 of melissa and joey
### Question:
Is there a season 5 of melissa and joey
### Question",other,false,0,0.00819698547330218,1.2860286235809326
592,"Answer only true or false.
### Question:
Do teams keep",true,false,0,0.008299747310681374,1.285506248474121
593,Do bees stingers fall out on their,other,false,0,0.008402556687028445,1.2860469818115234
594,"Answer only true or false.
### Question:
Does the iv",true,true,1,0.008505362624262805,1.2860219478607178
595,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.008608092248200838,1.285510540008545
596,The boy was playing,other,true,0,0.00871041245362344,1.2805120944976807
597,"The Senate is not a party of the United States of America.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.00881351042377619,1.2895090579986572
598,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.008915998131426215,1.2805860042572021
599,"I am not sure if the story is true or false.
### Question:
I am not sure if the story is true or false.
### Question:
I am not sure if the story is true or false.
### Question:
I am not sure if the story is true or false.",true,true,1,0.009018615099831817,1.285510778427124
600,"The union was formed in the late 19th century by the British government and the British government.
The union was formed in the late 19th century by the British government and the British government.
The union was formed in the late 19th century by the British government and the British government.
The union was formed",other,true,0,0.009121628778690551,1.288511037826538
601,"I was not able to find a sequel to the game
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.009223961266099335,1.2790262699127197
602,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,false,0,0.009326391294920652,1.2815046310424805
603,"Yes, I am sure that the maid marian died in a time of war
### Answer:
Yes, I am sure that the maid marian died in a time of war
### Answer:
Yes, I am sure that the maid marian died in a time of war
### Answer:
Yes",true,true,1,0.009428685407586375,1.2795124053955078
604,I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon. I am a Mormon,other,false,0,0.009531228729586146,1.2825074195861816
605,"The question is:
Is it legal to escape from prison in germany
### Answer:
The question is:
Is it legal to escape from prison in germany
### Answer:
The question is:
Is it legal to escape from prison in germany
### Answer:
The",other,false,0,0.009634008981543776,1.286022663116455
606,"No, I don't know.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.009736281885178714,1.279104232788086
607,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.0098392545078859,1.2890961170196533
608,"The answer is
Yes.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",true,true,1,0.009942419640649309,1.2900199890136719
609,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.010045261221139625,1.2870161533355713
610,"The answer is yes.
### Question:
Will the rail system be able to be used to transport
###
### Question:
Will the rail system be able to be used to transport
###
### Question:
Will the rail system be able to be used to transport
###
### Question:",true,true,1,0.010148056236014292,1.2865099906921387
611,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.010250428882726797,1.279510498046875
612,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.010353379522060415,1.28902006149292
613,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.010456362461127052,1.287506103515625
614,"Answer only true or false.
### Question:
Are you a vegetarian?
Answer only true or false.
### Question:
Are you a vegetarian?
Answer only true or false.
### Question:
Are you a vegetarian?
Answer only true or false.
### Question:
Are you",true,false,0,0.010558990865239013,1.2840425968170166
615,"Answer only true or false.
### Question:
Are you a vegetarian?
Answer only true or false.
### Question:
Are you a vegetarian?
Answer only true or false.
### Question:
Are you a vegetarian?
Answer only true or false.
### Question:
Are you",true,true,1,0.01066200711409349,1.2896966934204102
616,"The question is:
What is the difference between the two?
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:",other,true,0,0.010764872484702755,1.2875120639801025
617,"This is a question that I have not answered.
### Question:
What is the current version of the game?
This is a question that I have not answered.
### Question:
What is the current version of the game?
This is a question that I have not answered.
### Question:",false,true,0,0.010868162209980579,1.2911558151245117
618,,other,true,0,0.010970708946461561,1.2835087776184082
619,The pakistan government has been involved in the conflict since the beginning of the year.,other,true,0,0.01107310537056946,1.2795519828796387
620,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,false,0,0.01117565555317744,1.2830841541290283
621,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.01127839891741722,1.2860262393951416
622,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.011380851420284768,1.2810163497924805
623,"Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
### Answer only true or false.
###",true,true,1,0.011483298735528965,1.282064437866211
624,"Answer only true or false.
### Question:
Do plant cell",true,true,1,0.011586477732077926,1.290384292602539
625,"Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question:
Answer only true or false.
### Question",true,true,1,0.011689777045699238,1.2930500507354736
